baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CPAR2_300430	21158.266254068	0.964584798813049	0.669336387691052	1.44110617105472	0.149554690415372	0.515190123189506
CPAR2_300440	623.890433434981	0.55172619343101	0.545095332142839	1.01216459011326	0.311459363778652	0.68129318488528
CPAR2_300450	615.110400534516	-1.13680146006795	0.553740675454788	-2.05294916999603	0.0400775075276208	0.275739876171441
CPAR2_300460	417.183860397841	0.549434789648775	0.557080194635827	0.98627593466673	0.32399772567094	0.690346326614322
CPAR2_300470	446.399026718562	-0.184262550347072	0.517972527588995	-0.355738075926069	0.722036727392336	0.912362566824121
CPAR2_300480	1639.90947881143	0.696562388896773	0.378941397110662	1.83817971382355	0.0660359280245722	0.357161212972196
CPAR2_300490	1071.41969014637	-0.804046368299447	0.311040694213654	-2.58501984871197	0.00973733916464215	0.123760837474269
CPAR2_300500	707.835434683995	-0.680900016975939	0.361436212327261	-1.88387326380961	0.0595821204885965	0.341690805787072
CPAR2_300510	2444.79475963496	0.0494531772624301	0.631899990153392	0.0782610825020356	0.93762037414088	0.980187237112951
CPAR2_300520	2012.36385434286	-0.159187908114273	0.476820853112428	-0.333852655720027	0.738490747188395	0.918973911859999
CPAR2_300530	816.678648593115	1.41004494549706	0.524048266657125	2.69067762496699	0.00713070636078886	0.104031622901057
CPAR2_300540	1049.27214665844	0.281310689529801	0.554989045890228	0.506876111543005	0.612241748046531	0.868991699833043
CPAR2_300550	2186.08082900303	-0.140241692954838	0.411516917105997	-0.340792047969962	0.733260137307515	0.916125874343137
CPAR2_300560	725.5498635625	-0.380750074204252	0.645638280573981	-0.589726609558777	0.555373952456688	0.838816523929235
CPAR2_300620	5918.61021447819	-1.17365881558885	0.699635505002154	-1.67752895214379	0.093439092847136	0.418215294598068
CPAR2_300640	1046.23816875984	-0.577982808762581	0.396753732421219	-1.45677976420133	0.145177183476938	0.508610599342361
CPAR2_300650	1582.47523355335	0.219949622413116	0.469174093766919	0.468801720587722	0.639211369988222	0.884490569522887
CPAR2_300660	140.853250071869	1.9177756131501	0.727074053145612	2.63766201647967	0.00834797375676762	0.113310132921343
CPAR2_300690	812.735787156599	-0.395563445518311	0.400569814367775	-0.987501881894506	0.323396660805184	0.690334018980733
CPAR2_300700	692.554208196027	0.597486659248825	0.526877986734976	1.13401332811683	0.256788957338713	0.630368069874916
CPAR2_300710	704.985417767199	0.132092460171905	0.501266252859074	0.263517560614721	0.792151690310482	0.943105077621962
CPAR2_300720	829.082182641752	-0.508420586162985	0.393770506353967	-1.29115964237798	0.196648326151589	0.575611489557329
CPAR2_300730	802.901209673148	-2.074303102662	0.771565873936699	-2.6884329293602	0.00717882556558002	0.104031622901057
CPAR2_300760	768.479361841119	-0.016243448010079	0.44144572915676	-0.0367960248275748	0.970647643631882	0.989542715580696
CPAR2_300770	264.077138558337	0.0733916737037267	0.763509913025304	0.0961240613274061	0.923422041613977	0.978051971556788
CPAR2_300780	1614.94784749944	1.08233992429413	0.332655772845063	3.25363337313324	0.00113939225328385	0.0310998049461903
CPAR2_300790	1431.42902791273	0.256344931563943	0.594659213410586	0.431078718336359	0.666411134243669	0.89529952005033
CPAR2_300800	3633.84119172645	0.398926828383334	0.460612441218065	0.866079143082618	0.386446762034762	0.738447427836128
CPAR2_300810	2601.01521132218	0.299222284301817	0.500134765039048	0.598283313255488	0.549650908868001	0.836988983668479
CPAR2_300820	2734.35645338727	-0.209268042239621	0.468070254109568	-0.44708682169458	0.654812373697714	0.888717795075347
CPAR2_300830	783.54487755464	-0.206388351648679	0.603320638217904	-0.34208733892862	0.732285165377492	0.915356456721865
CPAR2_300840	911.529591220553	0.961448262285605	0.50223809884105	1.91432761573488	0.0555783079816107	0.330052317353135
CPAR2_300850	2025.14834889508	0.293394876993816	0.395581079752581	0.741680762834567	0.458280777908508	0.78835576960459
CPAR2_300860	766.706838513914	-0.127510770689613	0.674799725074503	-0.18896091084734	0.850123453435078	0.959665633482244
CPAR2_300870	382.495811650119	-0.557404881609995	0.464574949598607	-1.19981691240906	0.230210454368782	0.604715987218253
CPAR2_300880	1570.93228240938	0.567288527056771	0.319649891918565	1.77471834466096	0.0759444047640961	0.375214937484332
CPAR2_300890	805.496335714963	-0.452588058444878	0.624975837790966	-0.724168889543942	0.468962055571371	0.79378701036225
CPAR2_300900	2659.62935018066	0.411773464186844	0.694607886318369	0.592814265857774	0.55330545940549	0.837844247036265
CPAR2_300910	962.552345233285	-0.0672483101713042	0.33329552535752	-0.201767815812013	0.840098243312965	0.957619973835751
CPAR2_300920	628.889131877915	0.0545631563010388	0.546501876338535	0.0998407483366794	0.920470757159018	0.97700639146301
CPAR2_300930	1438.60506146134	-0.479732260324529	0.650811978393046	-0.737128811779188	0.461044019501321	0.790293369049108
CPAR2_300940	901.921092920373	0.615581868916761	0.488735803993723	1.25953912908878	0.207835666162871	0.583552081216156
CPAR2_300950	203.295523006636	-0.188093876461713	0.461302811683714	-0.407744916566164	0.683460957624024	0.901475437901241
CPAR2_300960	517.531209755149	0.123383174398261	0.500763896833031	0.246389915843714	0.805380411662563	0.947395413581366
CPAR2_300970	1502.55497513201	0.174646486968546	0.457208309820843	0.381984498569112	0.702472862736016	0.904554374478746
CPAR2_300980	595.599671880833	0.820752270956105	0.40752613420036	2.01398683931417	0.0440109152495848	0.294289854982163
CPAR2_300990	3104.45497587374	0.498901955801424	0.501942088317148	0.993943260414929	0.320250491616725	0.688493120493533
CPAR2_301010	1015.8501082662	0.269416402844479	0.356735220053923	0.755227932929513	0.450112231252915	0.783340136985499
CPAR2_301020	3090.15042928743	0.856579360364119	0.969016647474891	0.883967641418992	0.376713680898163	0.729335207785398
CPAR2_301040	4337.64525109029	0.864032274584559	0.311916376333043	2.77007666202817	0.00560431002134221	0.0897228479378343
CPAR2_301050	614.440741277177	1.904280984039	0.482970242385653	3.94285365208573	8.05177925127396e-05	0.00437159101740363
CPAR2_301060	4838.16505741726	-0.290823965749467	0.286071250753355	-1.01661374564412	0.30933721258302	0.679182143671289
CPAR2_301070	373.191547793461	-0.413240527964653	0.408973041414611	-1.01043464022783	0.312287098661639	0.682149620758943
CPAR2_301080	192.880853195302	0.159434355000851	0.446766485916292	0.356862835568026	0.721194493098566	0.912362566824121
CPAR2_301090	757.043241314281	0.183684182588384	0.442608751712314	0.415003503382542	0.678139338467646	0.899921890447899
CPAR2_301100	915.956841549155	-0.0428011715905127	0.321027383970867	-0.133325609364206	0.893935875053621	0.970068309935837
CPAR2_301110	7525.41152964522	0.138301879603375	0.323809655019139	0.427108572766926	0.669300249150455	0.896641413352873
CPAR2_301120	18.9526702827945	-0.435968434367917	1.06750506098246	-0.408399407461993	0.682980468370527	0.901475437901241
CPAR2_301130	24.6729746696826	0.214537565298816	0.992140727226221	0.216237031110102	0.828802989643065	0.956148950617039
CPAR2_301140	22.0776761708362	-3.22011558245728	2.01726312436604	-1.59627940627193	0.110426425823192	0.449953670802487
CPAR2_301150	1857.89044773552	-0.163274765415105	0.794983597183177	-0.205381300939576	0.837274228566723	0.956802738890593
CPAR2_301160	684.183625693733	1.44091651285894	0.577711879063661	2.49417843924957	0.0126249059597227	0.144636250616548
CPAR2_301170	666.477262258272	-0.229206988200988	1.29387621963932	-0.177147539093718	0.859392501571017	0.961847845434168
CPAR2_301180	577.127726077773	0.584107887129817	0.426585879320671	1.36926212386588	0.170917353048697	0.546109328095736
CPAR2_301190	914.213833071825	0.972994626369537	0.391989359122547	2.4821965283638	0.0130575237287077	0.147682685161514
CPAR2_301200	1192.09894049569	-0.0483155851371939	0.32648036125413	-0.147989254090495	0.882351248854205	0.967246128000444
CPAR2_301210	1136.36210380549	0.219537761724901	0.44537744244747	0.492925192884671	0.622065445685454	0.875765755693022
CPAR2_301220	29.1608210434766	-6.99325784013023	2.53184702959009	-2.76211704672476	0.00574278868357365	0.0907760426406658
CPAR2_301230	617.166948057373	0.688673454618704	0.55873498653135	1.23255831694739	0.217740596534582	0.592105791001199
CPAR2_301240	1615.76634541614	-0.76454073071132	0.410748241148923	-1.86133659044476	0.0626966590142564	0.347937747163167
CPAR2_301250	343.784781412288	0.352145342783376	0.508515989101637	0.692496106967038	0.488625829867979	0.808001904270277
CPAR2_301260	481.390620199983	-0.177614484734602	0.610340781086861	-0.291008712244847	0.771044656330088	0.932344419310973
CPAR2_301270	1429.80351239177	-0.255236984012919	0.397298857919156	-0.642430701537168	0.520593570776826	0.82167532519938
CPAR2_301280	947.608726764187	0.583845071627301	0.377670316017546	1.54591199484202	0.12212582328752	0.468307439593152
CPAR2_301340	1569.69807214404	0.0279717171946513	1.09748525146653	0.0254871007672074	0.979666437243033	0.99217031123285
CPAR2_301350	786.803373956049	0.386428372123013	0.34856591933411	1.10862350760291	0.267592632713192	0.642299471601342
CPAR2_301360	3020.32354538099	-0.558471907277475	0.308848213005638	-1.80824069481432	0.0705690475044863	0.365277090450683
CPAR2_301370	1076.37742308315	-0.749272766023744	0.358150356080678	-2.09206204406219	0.0364329659278292	0.261875688769367
CPAR2_301380	2101.58668447785	0.280060974637099	0.432861406341108	0.646999179262477	0.517632474659363	0.819776224135548
CPAR2_301390	752.845785789455	-0.0951948538509508	0.978349265692531	-0.0973015028365831	0.922486962574475	0.977374198346727
CPAR2_301400	5455.82385971047	0.385216738176086	1.14895675978694	0.335275226760946	0.737417479527251	0.918554488578423
CPAR2_301410	1653.16858170866	0.563682853478951	0.4144600342241	1.36004151651005	0.173816786382868	0.548808374198751
CPAR2_301420	1024.3721501573	0.0735833310029774	0.625352493224802	0.117666966711086	0.906331541650292	0.972947786491126
CPAR2_301430	765.393786991006	-1.24361319055371	0.740676383143929	-1.67902368545218	0.0931474277558922	0.417658349767219
CPAR2_301450	603.575721190714	0.112245008187236	0.982156119681516	0.114284283260011	0.909012441007144	0.973941901079083
CPAR2_301460	444.18170889792	2.09915872374274	0.847917413995988	2.47566412612051	0.0132988621157566	0.148148965546876
CPAR2_301470	1949.94281075771	0.151478033933809	0.626576831443236	0.241754923470278	0.808970068775124	0.947691699074415
CPAR2_301480	50.4305649687685	-1.80004213720294	0.761898815913161	-2.36257374287363	0.0181485303749784	0.17568199461825
CPAR2_301490	1280.88625882236	0.237670126109183	0.31939008422857	0.744137460257206	0.45679331860733	0.787184910131112
CPAR2_301500	1035.37361361644	-0.307933553761542	0.466513553975792	-0.66007418463456	0.509206224180091	0.818914710655122
CPAR2_301510	4808.02408503192	-0.521392050959044	0.306612937516372	-1.70048940264043	0.0890389080710146	0.406903741707175
CPAR2_301520	174.031422037885	1.17478808637609	0.498068416851391	2.35868817742484	0.0183396588904546	0.176108696194473
CPAR2_301530	787.605346164089	1.07343032926311	0.485360924694672	2.21161258487871	0.0269934451102252	0.220674727210433
CPAR2_301540	6082.18928739707	0.152711190708876	0.456436609662426	0.334572616385479	0.737947504497673	0.918755679203858
CPAR2_301550	489.106512287343	0.305208030761912	0.597424522397955	0.510872954355576	0.60944002034945	0.867308652828373
CPAR2_301560	733.528191622977	-0.0672433540662534	0.428864666162091	-0.156793877817014	0.875407297967319	0.966997014631249
CPAR2_301570	4201.4985216526	0.736407815125708	0.429140098313764	1.71600793777907	0.0861605896002342	0.40241958681821
CPAR2_301580	344.371168918364	0.326505926363233	0.373152346724439	0.874993629892262	0.381577371753981	0.734198371306293
CPAR2_301600	2358.73365169408	0.0628127869511953	1.08772716330767	0.0577468220616904	0.95395029728517	0.984907344964742
CPAR2_301610	1408.72355092196	0.882149779258642	0.556683834126996	1.58465133201155	0.113045575170536	0.452667427929492
CPAR2_301620	1509.39913972333	-0.819987782312914	0.35131012328575	-2.33408526530262	0.0195912576811373	0.183255303590413
CPAR2_301630	427.068231488117	1.63232694716582	0.423568581253111	3.85374888367935	0.00011632290245297	0.00581032897752585
CPAR2_301640	584.834350778159	-2.49533322173911	0.514474151675312	-4.85025965563753	1.23299957339805e-06	0.000162074549187454
CPAR2_301650	400.930757122836	0.459176807843079	0.420475453109556	1.09204188840826	0.274814689910818	0.650260244483437
CPAR2_301660	698.875778508206	-0.57403990234409	0.5103662681009	-1.12476066351353	0.260690467551603	0.634884878313144
CPAR2_301670	3220.28558397296	-0.823647845865286	0.308050271980753	-2.67374490718433	0.0075009484178226	0.105839653522666
CPAR2_301680	6.99155372923841	-2.45050041388961	2.29032826936674	-1.06993414291968	0.284648953336801	0.659241624094794
CPAR2_301690	162.343359947858	-3.42211950592923	0.70681451573286	-4.8416089790983	1.28792009809893e-06	0.000163861652289249
CPAR2_301700	854.705592775277	1.54287888327718	0.656358980716638	2.3506631715355	0.0187399891109229	0.178297610683924
CPAR2_301710	3333.56557634262	1.11330870947186	0.614094873108635	1.81292624026665	0.0698431984363626	0.363899171339298
CPAR2_301730	907.316410346594	-1.12036424938953	0.905648489415101	-1.23708509701495	0.216055491905472	0.590179146493308
CPAR2_301740	2009.98514523559	-0.564574822625301	0.687698322174115	-0.820962919962394	0.411667389517938	0.756314191158272
CPAR2_301760	13.8237693239214	-1.95015752598031	1.77379658983173	-1.09942568226795	0.271582433674325	0.646285972464627
CPAR2_301770	7892.78584158378	0.917819891316288	0.367610054002338	2.49672140716383	0.012534739091565	0.144445341502531
CPAR2_301780	518.622910771318	-0.305088437171182	0.59744044380999	-0.51065916332275	0.609589740324793	0.867308652828373
CPAR2_301790	268.140068036259	-2.34229174304244	0.687911974926648	-3.40492945088243	0.000661811489625208	0.0214658986407657
CPAR2_301800	1634.47316231462	-0.802777597206443	0.435003568706593	-1.84545060076947	0.0649720181691228	0.354683312300293
CPAR2_301810	3493.98212428515	-0.0874596717899461	0.393180118726708	-0.22244174520619	0.823970017745992	0.955702566845444
CPAR2_301820	560.752935644089	-0.444164732665474	0.59543078240905	-0.745955274378712	0.455694433322565	0.78679353420194
CPAR2_301850	517.178983508859	-0.0505358435551298	0.406194234043293	-0.124413000775741	0.90098828019297	0.972448289162807
CPAR2_301860	507.93749231102	0.0681824755794205	0.402957770605028	0.169205014900312	0.865635385348593	0.964068840538734
CPAR2_301880	2128.67933790976	-4.07494124442527	1.14303367431523	-3.56502291751507	0.000363824396609038	0.0147712863834052
CPAR2_301900	1100.0455056645	0.200834289462295	0.488878577644915	0.410806074649002	0.681214738508952	0.900670443528066
CPAR2_301910	1498.12912348561	0.617582341641684	0.397581830731968	1.55334649097189	0.120340378996144	0.465167804086525
CPAR2_301920	705.778677578943	0.520548133636849	0.541357826570514	0.961560188266799	0.336270577909139	0.697285440927234
CPAR2_301930	1270.58231495796	-0.682365112244011	0.384268884058689	-1.77574906673889	0.0757742860911265	0.375214937484332
CPAR2_301940	52.7865170397896	2.0238171878557	0.756416258191071	2.67553369714125	0.0074610372397055	0.105839653522666
CPAR2_301950	601.265299111708	-0.121991235533787	0.438254928008442	-0.278356791304437	0.780738484776071	0.938701527543483
CPAR2_301960	2669.66242687233	-1.04277428959254	0.878661977355278	-1.18677525199307	0.235316283034749	0.60744435853156
CPAR2_301970	848.520663501395	1.31073146813983	0.50539330346767	2.5934880006254	0.00950078544665443	0.122048363120578
CPAR2_301980	1241.08811463573	-0.261980723864102	0.609160175548444	-0.430068698480221	0.667145668785897	0.895804466555256
CPAR2_301990	732.204125517437	0.338384555823017	0.4414177402143	0.76658576444784	0.443327841994286	0.778082421209227
CPAR2_302010	590.044548293972	2.54017771279439	0.521958185116254	4.86663067124549	1.13516878447528e-06	0.000157504668845945
CPAR2_302020	429.330885743047	-0.637862411545223	0.480983827799127	-1.32616186798616	0.184786086908801	0.564529971932393
CPAR2_302030	1696.00126477967	-0.316354774418352	0.534252781193101	-0.592144366028126	0.553753920063464	0.837928152292336
CPAR2_302040	4458.70423686743	0.626675486751577	0.377276479167003	1.661051036458	0.0967031970360559	0.424447120173355
CPAR2_302050	281.428736440925	0.25109620460014	0.510725253715345	0.491646345610491	0.622969374254327	0.875804116071028
CPAR2_302060	7439.51376111397	0.295007710580819	0.458442062679553	0.643500530593823	0.51989937058329	0.821593131427082
CPAR2_302070	3036.67111583591	0.659105833928233	0.388469752623838	1.69667221058124	0.0897586493278147	0.408755448938791
CPAR2_302090	586.366325941327	2.29141109025199	0.606298674031847	3.77934372677126	0.000157242241084926	0.0074802380401829
CPAR2_302100	1705.75690658114	-1.29389699312121	0.979040607093919	-1.32159686099423	0.186302429220056	0.566937562076285
CPAR2_302110	2106.51771449925	0.0576701227000843	0.375236020431996	0.153690263087458	0.877853962494338	0.966997014631249
CPAR2_302140	19666.2072724914	7.94902665589671e-05	0.516105102386137	0.000154019532439139	0.999877110193491	0.999877110193491
CPAR2_302150	2616.17139139591	0.193998160345072	0.437907873623415	0.443011354739658	0.657757521717425	0.890356501013463
CPAR2_302160	23305.7066107504	0.128885538628478	0.652690765713564	0.197467997708796	0.843461322481674	0.958674042169556
CPAR2_302170	1920.1901569184	0.37456176388376	0.654082748204112	0.572651954071834	0.566880374765274	0.843036479156805
CPAR2_302180	1819.01723962155	0.8008842297555	0.548148038795119	1.46107287278801	0.143995443870756	0.508055184853259
CPAR2_302190	1309.31819315275	0.672525047547678	0.376061107035353	1.78833980692519	0.0737212012375671	0.371956969880452
CPAR2_302210	891.933126019162	-0.802351037835965	0.470238494132022	-1.70626405079185	0.0879589281155712	0.40476962977376
CPAR2_302220	1930.2430180707	-1.00189026428944	0.789658139073905	-1.2687645636939	0.204525047353592	0.581215278208691
CPAR2_302230	1043.44504685379	0.316225345048191	0.440042292569137	0.718624892171036	0.472372071914949	0.797666835434473
CPAR2_302240	549.232329220244	-0.0702983574692222	0.587716069593011	-0.119612787715509	0.904789889324854	0.972574302814985
CPAR2_302250	1043.80291916913	0.343846639127448	0.621436121197112	0.553309708590924	0.580051354182148	0.850356662657403
CPAR2_302260	242.854190947256	0.252390893779492	0.40409719153869	0.62457967801869	0.532246960864669	0.828925436668774
CPAR2_302270	458.63693110562	0.233598008529285	0.571589893018865	0.408681139016528	0.682773676930251	0.901475437901241
CPAR2_302280	506.653153567884	0.414844776918468	0.328423704117108	1.26313896262051	0.206539243756901	0.582269677356686
CPAR2_302310	884.049085781743	1.08398269390889	0.387637144380926	2.79638499463219	0.00516777995027695	0.0860435361721112
CPAR2_302320	585.861448079767	0.293935495371616	0.366750818553815	0.80145832129475	0.422866363423651	0.763811296803253
CPAR2_302330	540.243350302025	0.82971897621839	0.454356326742398	1.82614157079584	0.0678289398015256	0.359917793469648
CPAR2_302350	1644.75601768363	0.709361007601096	0.359871345096874	1.97115168313871	0.0487065285937643	0.307960899146649
CPAR2_302360	357.819547695929	-1.64791275079536	1.29028046709779	-1.27717406627257	0.201540800624374	0.579876764172569
CPAR2_302370	1695.10215308455	1.93552618545214	0.330581653192798	5.85491108401993	4.77265287856214e-09	1.25470532254831e-06
CPAR2_302380	1105.21349042693	0.604549503896268	0.373449108279775	1.6188270114796	0.105484488592604	0.440916335163228
CPAR2_302390	9151.66026613917	0.21990529363089	0.414710302900801	0.530262431612393	0.595929990306923	0.861332399972977
CPAR2_302400	232.571825689346	0.405426017645472	0.61419139459934	0.660097196428398	0.509191457711894	0.818914710655122
CPAR2_302410	1597.28038863603	0.790102503705291	0.3443094549712	2.29474530047797	0.021747725047054	0.195026726409398
CPAR2_302420	2826.87244573735	0.183822956346071	0.529066452673889	0.347447764674994	0.72825495465825	0.91443778243287
CPAR2_302430	904.065299766265	-0.807370319820961	0.33886326063847	-2.38258440380864	0.0171915904582414	0.169372769899242
CPAR2_302440	6330.01179073847	0.431769389537033	0.574332461783325	0.751776050053608	0.452185747114767	0.783443568102067
CPAR2_302460	813.170227530143	-0.131754671799319	0.502184663962172	-0.262362993644193	0.793041600401548	0.943105077621962
CPAR2_302470	323.979175330221	-0.262500228250292	0.676179640480776	-0.388210783843846	0.697860053427525	0.90406848262795
CPAR2_302480	5221.52541975228	-0.0912742201927137	0.530389493751035	-0.172089042615082	0.863367526980734	0.96312256803087
CPAR2_302490	1000.17078663114	-0.215548370111624	0.564735531579146	-0.381680199063968	0.702698589013455	0.904554374478746
CPAR2_302500	770.88949414054	0.538774622186301	0.538581287602963	1.00035897010867	0.317136818528599	0.686461844338811
CPAR2_302510	1178.52803314996	0.306554088885193	0.433668922513194	0.706885075159765	0.479637899585085	0.801804320089524
CPAR2_302520	1693.05055626686	0.697435131279016	0.388691200104861	1.79431675090885	0.0727626259462521	0.36857108666936
CPAR2_302530	1902.66825004275	0.81490965963493	0.427391103083484	1.90670712084465	0.0565585243635089	0.332755982562694
CPAR2_302540	826.544879981691	-1.67034502679689	0.48906960771236	-3.4153523352432	0.000636995569417307	0.0211285264936294
CPAR2_302550	2568.1597912295	0.00559802705399625	0.316586285248415	0.0176824686186379	0.985892166478143	0.995022846968477
CPAR2_302555	289.063520724377	5.38616878406266	1.24342868729548	4.33170702839249	1.47957733890963e-05	0.00115476387622712
CPAR2_302560	558.523784998345	0.648250444790639	0.828024942963322	0.782887581225139	0.433693130819016	0.77259515870652
CPAR2_302570	1854.77643231353	-0.556270965801682	0.307328170884036	-1.81002270049491	0.0702922669433535	0.364600076201506
CPAR2_302580	1141.10283959147	-0.197075802600578	0.628935521411537	-0.313348182589967	0.754016147493032	0.924789266545141
CPAR2_302590	648.97630863567	-0.53421003332667	0.625158857548132	-0.854518858489565	0.392817564877155	0.74098328419992
CPAR2_302600	806.331856690955	-0.311611085756308	0.373397763020941	-0.83452852859976	0.403983218088788	0.750381269660672
CPAR2_302620	13883.956527781	0.23122546169289	0.659862554300084	0.350414582834074	0.726027583817182	0.914168838206914
CPAR2_302630	1877.46489608267	-0.520896057629194	0.321177549395622	-1.62183209445801	0.104839304436813	0.439161635152775
CPAR2_302650	52093.2964297775	0.239767669716266	0.608499070321131	0.39403128354778	0.693557942833739	0.90383768687151
CPAR2_302660	1046.80765096596	-0.309565349644655	1.28070034122754	-0.24171567671165	0.809000481452114	0.947691699074415
CPAR2_302670	2954.99415861175	0.0589388910296069	0.597945766688062	0.0985689577769924	0.92148051806514	0.977164586280787
CPAR2_302680	740.218830841529	0.12658768525834	0.396496948739735	0.319265219217194	0.749525404686475	0.923541183452889
CPAR2_302690	969.023774409217	0.106745804206228	0.468771096262343	0.22771413395012	0.819868483786146	0.954193229204362
CPAR2_302700	547.811432210358	0.0836104224801326	0.574089652624958	0.145640009531323	0.884205581676052	0.967246128000444
CPAR2_302710	1010.47380814073	-0.0557792566830049	0.551202727091757	-0.101195538304584	0.91939523845544	0.97700639146301
CPAR2_302730	844.174207012752	-0.468986069829607	0.61444332142388	-0.763269863106009	0.445302471249408	0.779357338434055
CPAR2_302800	11551.7490113457	-0.274862099476799	0.428233693077623	-0.641850708900144	0.52097012110239	0.82167532519938
CPAR2_302830	485.6872762754	0.527465508425776	0.602678936046666	0.875201499302	0.38146427758586	0.734198371306293
CPAR2_302840	597.041266433965	0.184250933251028	0.411988574149367	0.447223405725392	0.654713763484905	0.888717795075347
CPAR2_302850	1520.46848561407	-0.572045999791282	0.400088624940607	-1.4297982100246	0.152774942989384	0.518770115725338
CPAR2_302860	604.238631286252	-0.111562810475839	0.599037633367299	-0.186236730818937	0.852259120768223	0.959872448306037
CPAR2_302880	1367.1799848127	-0.727138729630046	0.544291399948286	-1.3359364665676	0.181570040390905	0.558462039256509
CPAR2_302890	1889.4156866617	-1.28213063986565	0.493645414294362	-2.59727043488976	0.00939679089692552	0.121284161576597
CPAR2_302910	831.919978598266	2.96143082894096	0.996563752680827	2.97164212623076	0.00296211737392205	0.0600899500672369
CPAR2_302920	578.239029307414	0.225650979303845	0.366516397318753	0.615664076572268	0.538116251326608	0.831442252757289
CPAR2_302930	341.326162286753	-0.611703189632449	0.46991797101252	-1.30172333761662	0.193010978717504	0.573862999222579
CPAR2_302940	2616.49194903768	-0.028343073639529	0.388699111660427	-0.0729177731290776	0.941871550680649	0.981566533621915
CPAR2_302950	128.870227290634	-0.948449250061287	0.739831063947292	-1.28198084168153	0.199849366951084	0.577288489862972
CPAR2_302960	3402.91436586068	-1.3465966655131	0.48358359131944	-2.78462025942394	0.00535904441943386	0.087799048921405
CPAR2_302970	1054.12628213651	-1.40414024175753	0.503196758339165	-2.79043976036727	0.00526364941511779	0.0873486007591805
CPAR2_302990	4371.1410898443	-0.4153165534585	0.953122148903195	-0.435743261172165	0.663023014231798	0.893068550919501
CPAR2_303010	819.737643060176	0.130382655688659	0.605559034374099	0.215309570640658	0.82952596831876	0.956261761309071
CPAR2_303020	1391.65222427388	0.820725151685946	0.504335817422492	1.62733861711513	0.10366520049197	0.437707249752653
CPAR2_303030	1163.95664782015	-1.29751122621143	0.510785779600113	-2.54022582074865	0.0110780915142087	0.133337511116801
CPAR2_303040	813.135377654979	0.908442082908496	0.490250954949183	1.85301440769791	0.0638802936066194	0.351799411868869
CPAR2_303050	871.438736907773	0.767045627920966	0.470992835351039	1.62857175385539	0.103403707860175	0.437461595399559
CPAR2_303060	3315.87832195085	0.378561113898457	0.28669446717365	1.32043397150446	0.18669016764535	0.567224688192533
CPAR2_303070	870.98987212611	-0.178831163996103	0.391203190489809	-0.457131149089545	0.647576782484823	0.886787985314825
CPAR2_303080	2453.07148990082	0.586417274923151	0.581817501275774	1.00790587020379	0.31349965326714	0.682473972350264
CPAR2_303090	1811.2219751128	-0.283251000444595	0.328442008558101	-0.862407953501748	0.388463065356035	0.739347399849461
CPAR2_303120	1510.57211449017	1.11272388302922	0.383031158422113	2.90504795383504	0.00367196837312084	0.0698968168345105
CPAR2_303140	738.26291982388	0.399129989830801	0.440825735332672	0.905414448023538	0.365245864379033	0.719055136006821
CPAR2_303160	638.449879411194	1.83719129989077	0.520070521778647	3.53258110766893	0.000411523969021034	0.0159345908934889
CPAR2_303170	278.365850896208	0.855582028555805	0.532775198301019	1.60589687974251	0.108296569232138	0.446784290091464
CPAR2_303180	7522.23926460647	0.365685694371275	0.679947823291256	0.537814346696766	0.590705226288601	0.857974005615458
CPAR2_303200	833.767703073512	1.54918467806745	0.480422891009489	3.22462710886284	0.00126136847287463	0.0331607132737303
CPAR2_303210	969.05064700849	0.762679482964834	0.322924749904918	2.36178702062755	0.0181870873086707	0.175714702334256
CPAR2_303220	1012.02045025381	-0.251022973529135	0.463059980525923	-0.542096022299387	0.587752358781657	0.856223677482695
CPAR2_303230	1313.32595345146	-0.00733911673564831	0.368469738611437	-0.0199178276167412	0.98410892358441	0.994382524056379
CPAR2_303240	843.165455306226	0.369498663030897	0.499137819245478	0.740273825753076	0.459133859566058	0.788371821427452
CPAR2_303250	1359.31003085487	0.47908340966779	0.386905178368309	1.23824501829679	0.215625223720176	0.590179146493308
CPAR2_303260	2542.35821929931	0.348488333743225	0.286632457458171	1.21580206524266	0.22406033190193	0.598172826216002
CPAR2_303270	289.875207279227	-0.60441735463015	0.785964382733291	-0.769013670222831	0.441885195300525	0.777718245775106
CPAR2_303280	360.27935313437	-0.53797156747055	0.449007534022916	-1.19813483451058	0.230864529535608	0.605337703428011
CPAR2_303290	902.246257092654	0.0271055851570444	0.387324830195168	0.0699815324088214	0.944208358597757	0.982721507540608
CPAR2_303300	1280.10395419488	-0.191708449173985	0.344541911420731	-0.556415468827777	0.577926866566585	0.84854341519697
CPAR2_303310	2377.28720660969	0.354763858802143	0.436490074033812	0.812765008660111	0.416352801040293	0.759814619078971
CPAR2_303330	1854.41375394245	0.531140421684376	0.458498160977262	1.15843522807655	0.24668646997628	0.618263380597853
CPAR2_303340	899.382537008545	0.0782271061825509	0.398610254522385	0.196249607969275	0.844414801360933	0.958674042169556
CPAR2_303350	2000.4135282805	0.374180103514685	0.338281735683771	1.10611973406827	0.268674698263201	0.642739223899075
CPAR2_303360	2966.93024118757	0.292199522931767	0.45883468438211	0.636829631406914	0.52423582278617	0.823441784438904
CPAR2_303370	1873.00389420267	0.0802270372109766	0.540743351324237	0.148364352542675	0.882055231231191	0.967246128000444
